S,T,M,F,W,TM,CO,C
"0,000000072",40000000,"1118,560935",729000000,"0,000000047",174,10,Bad
"0,000000075",30000000,"1482,844098",359000000,"0,0000001",8,49,Bad
"0,000000071",40000000,"1384,427294",213000000,"0,000000064",267,45,Bad
"0,000000078",31000000,"1442,892003",850000000,"0,000000083",-3,92,Bad
"0,000000072",24000000,"1082,315723",669000000,"0,000000007",133,32,Bad
"0,000000061",39000000,"1476,31347",535000000,"0,000000019",248,75,Bad
"0,000000061",43000000,"1267,510235",363000000,"0,00000007",9,18,Bad
"0,000000075",21000000,"1308,337802",320000000,"0,000000063",113,1,Bad
"0,000000075",43000000,"1204,522776",108000000,"0,000000046",157,86,Bad
"0,00000008",39000000,"1111,507412",964000000,"0,000000091",139,87,Bad
"0,00000006",30000000,"1456,964596",461000000,"0,000000003",166,89,Bad
"0,000000064",48000000,"1390,47039",923000000,"0,00000006",248,80,Bad
"0,000000077",32000000,"1042,363702",620000000,"0,000000041",70,35,Bad
"0,000000078",28000000,"1245,541011",928000000,"0,000000027",298,78,Bad
"0,00000008",43000000,"1175,351125",342000000,"0,000000059",67,64,Bad
"0,000000074",45000000,"1185,618614",780000000,"0,000000074",145,34,Bad
"0,000000074",33000000,"1472,951296",740000000,"0,000000013",238,50,Bad
"0,000000066",49000000,"1245,697935",870000000,"0,000000023",26,97,Bad
"0,000000066",44000000,"1067,735641",133000000,"0,000000069",120,62,Bad
"0,00000008",30000000,"1106,542599",965000000,"0,000000098",253,22,Bad
"0,000000065",30000000,"1407,882573",375000000,"0,000000078",154,38,Bad
"0,000000061",27000000,"1116,961283",990000000,"0,000000056",14,66,Bad
"0,000000078",31000000,"1165,095975",458000000,"0,000000026",24,15,Bad
"0,00000006",32000000,"1305,666436",260000000,"0,000000007",157,38,Bad
"0,000000075",43000000,"1302,04272",827000000,"0,000000059",195,93,Bad
"0,000000066",23000000,"1308,366395",936000000,"0,000000062",293,78,Bad
"0,000000065",41000000,"1408,466971",194000000,"0,000000058",64,58,Bad
"0,000000068",26000000,"1365,311853",386000000,"0,000000048",91,79,Bad
"0,000000074",20000000,"1220,22509",131000000,"0,000000051",173,92,Bad
"0,000000061",24000000,"1099,069976",949000000,"0,000000035",268,83,Bad
"0,00000007",21000000,"1116,773431",764000000,"0,000000067",99,14,Bad
"0,000000075",27000000,"1416,227612",1000000000,"0,000000017",294,24,Bad
"0,000000078",47000000,"1311,558132",317000000,"0,000000076",14,41,Bad
"0,00000008",39000000,"1289,736572",983000000,"0,00000001",165,43,Bad
"0,000000078",44000000,"1125,539091",915000000,"0,000000062",1,19,Bad
"0,000000075",47000000,"1140,728501",569000000,"0,000000038",129,91,Bad
"0,000000072",46000000,"1268,780717",849000000,"0,000000099",210,88,Bad
"0,000000079",30000000,"1015,175645",813000000,"0,000000071",234,93,Bad
"0,000000067",23000000,"1058,522993",233000000,"0,000000025",74,69,Bad
"0,000000061",26000000,"1027,402701",171000000,"0,000000016",121,19,Bad
"0,000000077",41000000,"1217,083481",535000000,"0,000000086",106,4,Bad
"0,000000061",50000000,"1350,119575",383000000,"0,000000087",219,37,Bad
"0,000000078",39000000,"1319,822959",613000000,"0,000000047",258,26,Bad
"0,000000077",42000000,"1170,615599",940000000,"0,00000006",138,39,Bad
"0,000000069",24000000,"1485,534139",981000000,"0,000000082",100,61,Bad
"0,000000063",20000000,"1001,614847",783000000,"0,000000018",214,56,Bad
"0,000000068",41000000,"1410,099092",877000000,"0,000000027",267,73,Bad
"0,000000066",34000000,"1349,932768",187000000,"0,000000066",16,16,Bad
"0,000000063",34000000,"1363,030972",941000000,"0,000000043",124,88,Bad
"0,000000076",24000000,"1268,705734",715000000,"0,000000023",251,11,Bad
"0,000000077",40000000,"1077,308613",772000000,"0,000000069",163,70,Bad
"0,00000008",44000000,"1082,104261",266000000,"0,00000004",262,58,Bad
"0,000000062",30000000,"1230,279105",748000000,"0,000000012",237,70,Bad
"0,000000068",50000000,"1102,92177",731000000,"0,000000053",178,75,Bad
"0,000000073",32000000,"1109,706428",984000000,"0,000000055",24,4,Bad
"0,00000008",50000000,"1311,397064",973000000,"0,000000074",187,5,Bad
"0,000000066",38000000,"1389,460093",403000000,"0,000000038",23,78,Bad
"0,00000007",38000000,"1021,53757",457000000,"0,000000088",155,36,Bad
"0,000000069",39000000,"1266,854298",200000000,"0,000000027",184,30,Bad
"0,000000065",44000000,"1392,831898",393000000,"0,000000084",219,39,Bad
"0,000000064",45000000,"1484,066158",707000000,"0,000000065",229,35,Bad
"0,000000062",40000000,"1309,655185",465000000,"0,000000059",64,86,Bad
"0,00000006",30000000,"1422,99473",762000000,"0,000000058",47,85,Bad
"0,000000068",24000000,"1027,275199",326000000,"0,000000012",261,75,Bad
"0,000000067",39000000,"1112,796287",621000000,"0,000000059",213,5,Bad
"0,000000066",49000000,"1396,866667",661000000,"0,000000065",241,12,Bad
"0,000000071",28000000,"1466,383886",705000000,"0,00000007",216,53,Bad
"0,000000062",39000000,"1327,356639",806000000,"0,000000064",39,30,Bad
"0,000000079",24000000,"1093,461848",501000000,"0,000000044",93,88,Bad
"0,000000063",41000000,"1009,586082",979000000,"0,000000068",176,76,Bad
"0,000000065",46000000,"1358,041097",670000000,"0,000000051",38,70,Bad
"0,000000073",28000000,"1228,827",783000000,"0,000000017",-1,89,Bad
"0,000000069",36000000,"1325,525541",597000000,"0,000000009",236,26,Bad
"0,000000068",20000000,"1181,097761",289000000,"0,000000055",1,6,Bad
"0,000000064",29000000,"1003,861101",172000000,"0,000000017",151,10,Bad
"0,00000007",33000000,"1013,240858",575000000,"0,000000086",138,36,Bad
"0,000000078",32000000,"1333,198086",297000000,"0,000000003",29,64,Bad
"0,000000064",38000000,"1447,949004",761000000,"0,000000028",119,64,Bad
"0,000000071",46000000,"1235,147973",835000000,"0,000000037",15,83,Bad
"0,000000073",48000000,"1274,742995",935000000,"0,000000057",210,44,Bad
"0,00000006",22000000,"1344,942839",991000000,"0,000000091",140,8,Bad
"0,000000076",35000000,"1073,523124",636000000,"0,000000063",23,29,Bad
"0,000000074",32000000,"1224,368372",495000000,"0,000000044",231,67,Bad
"0,00000007",38000000,"1246,256979",155000000,"0,000000032",128,61,Bad
"0,000000074",49000000,"1179,789368",435000000,"0,000000052",175,31,Bad
"0,00000006",23000000,"1417,460194",406000000,"0,0000001",56,68,Bad
"0,000000072",50000000,"1085,284919",318000000,"0,000000066",32,34,Bad
"0,000000079",27000000,"1498,518916",696000000,"0,000000036",191,84,Bad
"0,000000065",24000000,"1266,032759",489000000,"0,000000003",84,79,Bad
"0,00000007",37000000,"1113,050298",653000000,"0,000000098",299,23,Bad
"0,000000077",48000000,"1219,618557",380000000,"0,000000056",9,11,Bad
"0,000000067",33000000,"1139,168883",219000000,"0,000000003",221,50,Bad
"0,000000061",46000000,"1313,696187",458000000,"0,000000012",294,54,Bad
"0,000000061",22000000,"1023,805791",156000000,"0,000000091",75,49,Bad
"0,000000075",47000000,"1176,002399",569000000,"0,000000017",283,71,Bad
"0,000000067",22000000,"1268,507142",708000000,"0,000000089",273,22,Bad
"0,00000007",46000000,"1498,560214",764000000,"0,000000014",28,78,Bad
"0,000000076",49000000,"1025,126451",360000000,"0,000000005",72,25,Bad
"0,000000062",22000000,"1381,227663",932000000,"0,000000044",115,7,Bad
"0,000000061",47000000,"1093,541674",335000000,"0,000000076",146,24,Bad
"0,000000068",30000000,"1492,612725",695000000,"0,000000079",11,18,Bad
"0,000000067",32000000,"1497,303054",460000000,"0,000000067",47,12,Bad
"0,00000007",22000000,"1088,645454",573000000,"0,000000053",231,63,Bad
"0,000000075",30000000,"1262,5982",617000000,"0,000000013",38,90,Bad
"0,000000061",45000000,"1293,449621",805000000,"0,000000098",151,50,Bad
"0,000000071",28000000,"1022,062288",901000000,"0,000000082",121,33,Bad
"0,000000065",20000000,"1264,076721",788000000,"0,000000098",200,79,Bad
"0,000000062",41000000,"1159,033272",556000000,"0,000000063",183,21,Bad
"0,000000067",31000000,"1063,456889",809000000,"0,000000018",5,73,Bad
"0,000000064",20000000,"1146,437778",537000000,"0,00000003",284,81,Bad
"0,000000073",35000000,"1395,695711",196000000,"0,000000002",111,14,Bad
"0,000000061",42000000,"1084,485667",272000000,"0,000000089",13,28,Bad
"0,000000073",41000000,"1088,530413",359000000,"0,000000065",292,31,Bad
"0,00000008",38000000,"1214,95884",868000000,"0,000000083",16,87,Bad
"0,000000078",25000000,"1371,090801",154000000,"0,000000026",209,37,Bad
"0,000000077",31000000,"1469,620792",156000000,"0,000000044",18,77,Bad
"0,000000069",45000000,"1005,640952",732000000,"0,0000001",282,72,Bad
"0,000000064",22000000,"1173,981182",977000000,"0,000000037",247,8,Bad
"0,000000074",34000000,"1112,069572",566000000,"0,000000046",199,40,Bad
"0,000000061",25000000,"1473,467314",935000000,"0,000000029",56,72,Bad
"0,000000067",49000000,"1128,727193",915000000,"0,000000001",148,34,Bad
"0,000000075",50000000,"1420,440084",438000000,"0,000000088",96,40,Bad
"0,000000077",44000000,"1095,763509",876000000,"0,000000098",76,4,Bad
"0,000000072",22000000,"1071,214831",628000000,"0,000000091",205,11,Bad
"0,00000007",35000000,"1023,200746",661000000,"0,000000052",120,4,Bad
"0,000000063",45000000,"1201,389163",413000000,"0,00000009",104,72,Bad
"0,00000008",48000000,"1219,200916",451000000,"0,000000037",115,86,Bad
"0,000000062",29000000,"1484,735819",184000000,"0,000000043",191,13,Bad
"0,000000068",31000000,"1440,772618",996000000,"0,000000011",217,51,Bad
"0,000000066",42000000,"1270,39466",757000000,"0,000000091",257,83,Bad
"0,000000061",25000000,"1183,75484",726000000,"0,00000001",161,10,Bad
"0,00000008",30000000,"1080,114837",437000000,"0,000000023",186,4,Bad
"0,000000064",24000000,"1328,361662",580000000,"0,000000081",19,64,Bad
"0,000000069",44000000,"1472,187128",853000000,"0,00000003",74,60,Bad
"0,000000074",50000000,"1185,736261",436000000,"0,000000064",217,49,Bad
"0,000000066",46000000,"1142,112111",567000000,"0,000000092",100,21,Bad
"0,000000067",50000000,"1367,521018",761000000,"0,000000038",105,90,Bad
"0,00000008",30000000,"1157,929682",679000000,"0,000000055",159,41,Bad
"0,000000062",35000000,"1199,890769",111000000,"0,000000049",168,50,Bad
"0,000000065",34000000,"1236,758698",798000000,"0,000000051",20,84,Bad
"0,000000071",48000000,"1384,119561",922000000,"0,000000095",132,92,Bad
"0,000000067",29000000,"1330,043658",443000000,"0,000000023",26,58,Bad
"0,00000007",26000000,"1033,670701",789000000,"0,000000041",63,23,Bad
"0,000000072",47000000,"1190,174415",931000000,"0,000000003",50,76,Bad
"0,000000069",32000000,"1491,941082",540000000,"0,000000077",239,45,Bad
"0,000000068",48000000,"1177,73993",356000000,"0,000000017",248,72,Bad
"0,000000077",20000000,"1111,892469",918000000,"0,000000099",269,27,Bad
"0,00000008",33000000,"1044,219597",515000000,"0,00000001",228,55,Bad
"0,000000068",40000000,"1498,414665",801000000,"0,000000025",24,84,Bad
"0,000000073",35000000,"1192,235893",425000000,"0,000000014",6,99,Bad
"0,000000067",50000000,"1123,752545",770000000,"0,000000095",194,8,Bad
"0,000000062",26000000,"1197,73622",825000000,"0,000000035",242,32,Bad
"0,000000072",32000000,"1405,86555",631000000,"0,000000035",39,65,Bad
"0,000000068",35000000,"1344,095293",727000000,"0,000000048",270,22,Bad
"0,000000077",47000000,"1227,163474",848000000,"0,00000001",148,37,Bad
"0,000000076",26000000,"1305,90331",497000000,"0,000000073",206,26,Bad
"0,000000066",37000000,"1287,476606",376000000,"0,000000029",-8,52,Bad
"0,000000074",28000000,"1364,209994",990000000,"0,000000075",284,19,Bad
"0,000000078",28000000,"1458,984934",147000000,"0,00000006",184,32,Bad
"0,000000069",33000000,"1389,626258",878000000,"0,000000039",280,20,Bad
"0,00000007",38000000,"1403,576123",943000000,"0,000000087",293,48,Bad
"0,000000065",22000000,"1494,649944",745000000,"0,000000001",128,16,Bad
"0,000000061",28000000,"1343,96278",329000000,"0,000000031",156,51,Bad
"0,000000071",34000000,"1001,89914",941000000,"0,000000006",65,49,Bad
"0,000000067",23000000,"1150,918744",618000000,"0,000000033",226,90,Bad
"0,000000063",40000000,"1165,939601",632000000,"0,000000091",198,36,Bad
"0,000000076",32000000,"1430,052528",294000000,"0,000000023",-2,75,Bad
"0,00000007",33000000,"1208,723569",262000000,"0,00000004",247,55,Bad
"0,000000073",34000000,"1305,301729",166000000,"0,000000035",142,6,Bad
"0,000000071",41000000,"1413,275979",749000000,"0,000000007",206,97,Bad
"0,00000006",27000000,"1103,292058",587000000,"0,000000078",129,11,Bad
"0,000000078",22000000,"1068,437427",557000000,"0,000000012",242,44,Bad
"0,00000008",28000000,"1026,15991",298000000,"0,000000028",89,72,Bad
"0,000000075",25000000,"1465,785625",286000000,"0,000000057",132,59,Bad
"0,00000006",37000000,"1051,501267",692000000,"0,000000067",247,9,Bad
"0,000000075",25000000,"1235,200835",727000000,"0,000000042",282,8,Bad
"0,000000074",21000000,"1240,708222",712000000,"0,000000071",3,51,Bad
"0,000000064",48000000,"1330,124979",778000000,"0,000000091",272,43,Bad
"0,000000065",33000000,"1152,825151",512000000,"0,000000086",234,46,Bad
"0,000000069",37000000,"1269,906955",164000000,"0,000000058",196,89,Bad
"0,000000072",41000000,"1314,751586",115000000,"0,000000045",149,82,Bad
"0,000000077",35000000,"1342,560268",280000000,"0,000000074",153,71,Bad
"0,000000064",29000000,"1362,499582",379000000,"0,000000018",124,81,Bad
"0,000000075",21000000,"1214,929063",745000000,"0,000000033",278,67,Bad
"0,000000072",20000000,"1347,457661",623000000,"0,0000001",62,11,Bad
"0,00000006",31000000,"1082,120437",866000000,"0,000000024",145,14,Bad
"0,000000061",48000000,"1359,207866",172000000,"0,000000055",151,64,Bad
"0,00000008",26000000,"1477,885297",683000000,"0,000000097",16,4,Bad
"0,000000069",49000000,"1498,188803",742000000,"0,00000006",72,66,Bad
"0,000000069",39000000,"1221,498579",834000000,"0,000000064",122,67,Bad
"0,000000066",26000000,"1291,008864",591000000,"0,000000074",297,9,Bad
"0,000000065",44000000,"1073,996872",511000000,"0,000000027",183,70,Bad
"0,000000075",46000000,"1464,915307",783000000,"0,000000079",214,83,Bad
"0,000000067",49000000,"1342,084171",671000000,"0,000000046",146,18,Bad
"0,000000079",35000000,"1430,056291",142000000,"0,000000018",191,88,Bad
"0,000000061",27000000,"1296,635161",103000000,"0,000000021",166,35,Bad
"0,000000062",28000000,"1085,782797",635000000,"0,000000011",158,45,Bad
"0,000000075",41000000,"1454,840657",894000000,"0,000000052",228,20,Bad
"0,000000079",41000000,"1405,191624",606000000,"0,000000079",41,58,Bad
"0,000000072",44000000,"1421,29729",894000000,"0,000000001",201,21,Bad
"0,000000068",47000000,"1028,082452",955000000,"0,00000006",256,62,Bad
"0,000000076",38000000,"1449,699961",540000000,"0,000000095",15,97,Bad
"0,000000069",27000000,"1431,981728",452000000,"0,000000056",195,41,Bad
"0,00000006",41000000,"1099,519999",613000000,"0,00000001",276,53,Bad
"0,000000079",34000000,"1162,17349",660000000,"0,000000032",70,29,Bad
"0,000000077",45000000,"1442,727397",196000000,"0,000000082",85,20,Bad
"0,000000067",50000000,"1100,885256",580000000,"0,000000096",83,30,Bad
"0,000000068",41000000,"1166,135336",403000000,"0,000000077",265,97,Bad
"0,000000078",35000000,"1491,83314",826000000,"0,000000067",151,17,Bad
"0,000000077",49000000,"1002,517456",892000000,"0,000000055",57,66,Bad
"0,000000074",34000000,"1315,97036",484000000,"0,000000061",260,89,Bad
"0,000000078",42000000,"1165,791893",309000000,"0,000000069",102,87,Bad
"0,000000079",43000000,"1427,060079",224000000,"0,000000026",221,26,Bad
"0,000000079",48000000,"1015,113315",670000000,"0,000000057",164,7,Bad
"0,000000063",39000000,"1398,969567",238000000,"0,000000041",298,83,Bad
"0,00000008",50000000,"1002,809509",760000000,"0,000000083",120,12,Bad
"0,000000073",38000000,"1240,533099",759000000,"0,000000036",265,3,Bad
"0,000000077",37000000,"1490,199443",683000000,"0,000000004",257,65,Bad
"0,000000065",45000000,"1186,445705",460000000,"0,000000017",256,1,Bad
"0,000000071",34000000,"1232,204876",916000000,"0,000000051",3,78,Bad
"0,000000061",37000000,"1244,727715",499000000,"0,000000039",140,40,Bad
"0,000000078",45000000,"1420,399158",845000000,"0,000000034",111,82,Bad
"0,000000069",32000000,"1151,456326",460000000,"0,000000029",143,47,Bad
"0,00000008",27000000,"1139,120258",359000000,"0,000000087",156,96,Bad
"0,000000079",43000000,"1063,118757",846000000,"0,000000086",282,27,Bad
"0,000000079",24000000,"1380,21571",400000000,"0,000000003",30,97,Bad
"0,000000067",36000000,"1175,342221",906000000,"0,000000046",133,94,Bad
"0,000000075",25000000,"1398,906806",105000000,"0,000000026",178,24,Bad
"0,000000065",24000000,"1345,948469",798000000,"0,000000003",67,84,Bad
"0,000000076",45000000,"1391,487702",516000000,"0,000000002",72,81,Bad
"0,000000069",42000000,"1080,128818",660000000,"0,000000023",143,20,Bad
"0,000000063",20000000,"1270,758585",165000000,"0,000000079",128,16,Bad
"0,000000075",35000000,"1398,714636",643000000,"0,000000016",-8,3,Bad
"0,000000071",37000000,"1188,18653",853000000,"0,000000088",103,75,Bad
"0,000000061",30000000,"1407,517841",276000000,"0,000000042",12,59,Bad
"0,000000073",36000000,"1454,063026",275000000,"0,000000038",187,40,Bad
"0,000000062",42000000,"1449,834682",528000000,"0,000000064",247,71,Bad
"0,000000075",49000000,"1384,965736",789000000,"0,000000024",26,38,Bad
"0,000000072",49000000,"1196,559481",379000000,"0,000000079",35,56,Bad
"0,000000069",45000000,"1428,527901",882000000,"0,000000058",112,31,Bad
"0,00000006",28000000,"1182,86717",420000000,"0,000000041",174,68,Bad
"0,000000061",45000000,"1191,07895",109000000,"0,000000037",21,85,Bad
"0,000000078",46000000,"1168,833869",190000000,"0,000000091",42,93,Bad
"0,000000063",28000000,"1306,664667",136000000,"0,000000052",37,61,Bad
"0,000000063",25000000,"1198,222823",440000000,"0,000000012",283,58,Bad
"0,000000075",50000000,"1214,115424",996000000,"0,000000035",-6,82,Bad
"0,000000068",48000000,"1277,333999",212000000,"0,000000054",129,77,Bad
"0,000000066",22000000,"1450,352226",182000000,"0,000000037",46,57,Bad
"0,000000067",22000000,"1249,473208",453000000,"0,000000008",82,54,Bad
"0,000000073",26000000,"1066,45895",974000000,"0,000000024",75,51,Bad
"0,00000006",46000000,"1013,230186",903000000,"0,000000047",101,84,Bad
"0,000000083",17000000,"1341,975057",258000000,"0,000000094",166,59,Bad
"0,000000088",17000000,"1420,165992",369000000,"0,000000074",23,38,Bad
"0,000000096",25000000,"1421,458094",279000000,"0,000000011",6,22,Bad
"0,00000009",15000000,"1193,309758",75000000,"0,000000095",81,71,Bad
"0,000000092",12000000,"1455,023949",407000000,"0,000000084",191,14,Bad
"0,000000088",26000000,"1368,481061",268000000,"0,000000059",192,13,Bad
"0,000000085",17000000,"1366,002693",145000000,"0,000000092",67,53,Bad
"0,000000088",30000000,"1170,123929",249000000,"0,000000011",104,12,Bad
"0,000000086",21000000,"1139,067108",88000000,"0,000000034",180,59,Bad
"0,000000098",29000000,"1369,113242",60000000,"0,000000048",142,24,Bad
"0,000000089",12000000,"1361,533644",275000000,"0,000000058",53,40,Bad
"0,000000084",20000000,"1016,736756",403000000,"0,000000035",244,59,Bad
"0,000000096",12000000,"1319,64418",487000000,"0,000000056",251,36,Bad
"0,000000096",10000000,"1124,442496",159000000,"0,000000033",6,63,Bad
"0,000000085",26000000,"1356,469885",425000000,"0,000000098",129,35,Bad
"0,000000081",18000000,"1238,459837",358000000,"0,000000046",203,85,Bad
"0,000000099",29000000,"1114,904874",456000000,"0,000000062",71,67,Bad
"0,000000082",19000000,"1200,353714",489000000,"0,000000072",-1,61,Bad
"0,000000082",13000000,"1089,618716",435000000,"0,000000086",-3,86,Bad
"0,000000088",18000000,"1455,069333",327000000,"0,000000067",262,37,Bad
"0,000000099",11000000,"1287,708847",375000000,"0,000000091",276,100,Bad
"0,000000094",13000000,"1465,993674",178000000,"0,000000021",59,1,Bad
"0,000000095",10000000,"1386,342449",247000000,"0,000000017",203,8,Bad
"0,000000081",17000000,"1278,740281",458000000,"0,000000097",273,8,Bad
"0,000000093",14000000,"1284,422513",429000000,"0,00000005",202,46,Bad
"0,000000083",13000000,"1081,303838",479000000,"0,000000075",105,64,Bad
"0,000000084",16000000,"1277,086599",417000000,"0,000000065",118,31,Bad
"0,000000096",19000000,"1285,29661",311000000,"0,000000075",227,42,Bad
"0,000000091",29000000,"1459,793685",485000000,"0,000000069",-5,93,Bad
"0,000000089",15000000,"1381,343099",232000000,"0,000000013",240,77,Bad
"0,000000082",13000000,"1061,33157",299000000,"0,000000005",148,22,Bad
"0,000000085",13000000,"1039,363174",320000000,"0,000000032",276,46,Bad
"0,000000085",30000000,"1451,053589",118000000,"0,000000017",180,7,Bad
"0,000000084",27000000,"1452,215659",434000000,"0,000000044",114,67,Bad
"0,000000082",21000000,"1499,112216",224000000,"0,000000081",275,57,Bad
"0,000000095",18000000,"1087,619885",286000000,"0,000000026",141,84,Bad
"0,000000092",15000000,"1043,791243",392000000,"0,000000065",162,20,Bad
"0,000000096",20000000,"1279,844846",94000000,"0,000000009",15,57,Bad
"0,000000082",15000000,"1136,956305",309000000,"0,000000057",16,83,Bad
"0,0000001",27000000,"1178,595859",432000000,"0,000000007",120,50,Bad
"0,000000081",27000000,"1267,163999",374000000,"0,000000028",246,100,Bad
"0,000000099",11000000,"1079,88445",295000000,"0,000000097",112,21,Bad
"0,0000001",22000000,"1365,425181",364000000,"0,000000038",51,50,Bad
"0,000000082",18000000,"1202,305064",200000000,"0,000000069",68,37,Bad
"0,000000086",25000000,"1366,65298",255000000,"0,000000039",237,32,Bad
"0,000000096",23000000,"1284,735087",120000000,"0,000000084",271,97,Bad
"0,000000097",26000000,"1161,39687",335000000,"0,00000002",142,17,Bad
"0,000000093",11000000,"1468,513139",248000000,"0,000000006",156,45,Bad
"0,0000001",18000000,"1228,84157",353000000,"0,000000097",151,15,Bad
"0,000000095",27000000,"1171,933682",414000000,"0,000000063",21,98,Bad
"0,000000081",20000000,"1089,814002",371000000,"0,000000072",190,44,Bad
"0,00000009",19000000,"1458,538285",309000000,"0,000000097",282,4,Bad
"0,000000097",24000000,"1274,589613",134000000,"0,00000004",184,16,Bad
"0,000000095",22000000,"1267,11008",141000000,"0,000000012",77,15,Bad
"0,000000089",13000000,"1026,825666",444000000,"0,000000034",137,26,Bad
"0,000000095",24000000,"1092,227508",151000000,"0,000000041",142,1,Bad
"0,000000099",10000000,"1294,495495",481000000,"0,000000074",234,40,Bad
"0,00000009",18000000,"1444,255564",398000000,"0,000000097",68,70,Bad
"0,000000096",25000000,"1219,084755",79000000,"0,000000071",94,49,Bad
"0,000000093",17000000,"1349,11278",155000000,"0,000000046",215,78,Bad
"0,000000082",22000000,"1173,682935",263000000,"0,000000035",238,79,Bad
"0,000000098",29000000,"1076,223729",207000000,"0,00000001",75,30,Bad
"0,000000099",11000000,"1212,419189",55000000,"0,00000001",286,76,Bad
"0,000000097",23000000,"1270,73975",231000000,"0,000000092",142,30,Bad
"0,00000009",18000000,"1441,718661",369000000,"0,000000034",154,30,Bad
"0,000000085",23000000,"1159,185163",107000000,"0,000000084",90,71,Bad
"0,000000084",20000000,"1367,177119",434000000,"0,000000026",221,23,Bad
"0,00000009",22000000,"1449,775285",189000000,"0,000000064",38,74,Bad
"0,000000095",27000000,"1087,861949",458000000,"0,000000069",45,23,Bad
"0,000000086",18000000,"1046,182842",218000000,"0,000000047",30,9,Bad
"0,000000099",13000000,"1127,254077",147000000,"0,000000086",262,6,Bad
"0,000000089",18000000,"1080,738041",384000000,"0,000000021",112,89,Bad
"0,00000008",19000000,"1101,866081",309000000,"0,000000006",133,77,Bad
"0,00000008",26000000,"1276,986341",360000000,"0,000000009",162,73,Bad
"0,000000087",25000000,"1425,141038",353000000,"0,00000005",282,98,Bad
"0,000000098",17000000,"1007,059842",249000000,"0,000000058",88,99,Bad
"0,000000085",16000000,"1236,196855",142000000,"0,000000027",213,97,Bad
"0,000000089",13000000,"1484,118268",89000000,"0,000000027",229,32,Bad
"0,000000087",27000000,"1086,290238",339000000,"0,000000008",55,73,Bad
"0,000000081",24000000,"1449,673638",462000000,"0,000000002",241,81,Bad
"0,000000081",24000000,"1036,802468",217000000,"0,000000006",9,99,Bad
"0,000000095",26000000,"1488,227584",73000000,"0,000000099",155,29,Bad
"0,000000091",11000000,"1342,677164",183000000,"0,000000036",41,71,Bad
"0,000000092",14000000,"1243,437405",436000000,"0,000000094",262,90,Bad
"0,000000087",29000000,"1256,463592",103000000,"0,000000055",45,48,Bad
"0,000000094",23000000,"1469,909913",410000000,"0,000000045",18,77,Bad
"0,000000092",18000000,"1077,644256",122000000,"0,000000011",47,53,Bad
"0,000000085",14000000,"1439,441337",263000000,"0,000000044",193,79,Bad
"0,000000086",12000000,"1347,272236",357000000,"0,000000051",181,75,Bad
"0,000000081",10000000,"1019,625809",228000000,"0,000000065",258,53,Bad
"0,000000088",11000000,"1201,944049",351000000,"0,000000053",-2,2,Bad
"0,000000094",27000000,"1053,60919",170000000,"0,000000044",44,36,Bad
"0,000000098",22000000,"1326,932368",479000000,"0,000000054",250,40,Bad
"0,0000001",16000000,"1422,543895",64000000,"0,000000076",206,83,Bad
"0,000000089",19000000,"1104,356222",109000000,"0,000000031",-1,50,Bad
"0,000000089",27000000,"1054,992765",112000000,"0,000000096",96,17,Bad
"0,000000097",11000000,"1427,344775",184000000,"0,000000086",218,7,Bad
"0,000000086",22000000,"1230,936314",374000000,"0,00000009",210,56,Bad
"0,000000084",26000000,"1429,335391",147000000,"0,000000093",211,94,Bad
"0,000000083",23000000,"1390,771911",304000000,"0,000000058",196,57,Bad
"0,000000082",23000000,"1063,333186",370000000,"0,000000068",209,94,Bad
"0,000000098",21000000,"1013,179888",457000000,"0,000000045",-7,26,Bad
"0,000000094",21000000,"1008,853149",172000000,"0,000000054",255,20,Bad
"0,000000099",16000000,"1439,210642",233000000,"0,000000062",27,26,Bad
"0,000000087",30000000,"1304,388429",332000000,"0,000000046",284,71,Bad
"0,0000001",13000000,"1145,467082",64000000,"0,000000061",68,47,Bad
"0,000000083",24000000,"1115,93031",315000000,"0,000000016",286,42,Bad
"0,000000082",26000000,"1266,683171",227000000,"0,000000035",82,15,Bad
"0,000000095",13000000,"1192,951447",91000000,"0,000000011",300,68,Bad
"0,00000008",20000000,"1130,006776",429000000,"0,000000077",271,52,Bad
"0,000000093",26000000,"1313,311918",459000000,"0,000000069",116,85,Bad
"0,000000089",14000000,"1440,372244",357000000,"0,00000008",63,2,Bad
"0,000000085",21000000,"1429,026107",239000000,"0,000000019",80,100,Bad
"0,000000096",25000000,"1181,795373",193000000,"0,000000023",94,78,Bad
"0,000000093",18000000,"1042,3199",207000000,"0,00000006",186,84,Bad
"0,000000087",30000000,"1414,354925",482000000,"0,000000018",222,81,Bad
"0,00000008",14000000,"1132,806819",448000000,"0,000000019",253,87,Bad
"0,000000082",24000000,"1224,964815",287000000,"0,000000053",68,11,Bad
"0,000000095",15000000,"1234,125167",160000000,"0,000000012",256,89,Bad
"0,000000086",18000000,"1163,529942",240000000,"0,000000019",284,43,Bad
"0,000000082",20000000,"1104,525688",277000000,"0,000000007",298,6,Bad
"0,000000086",18000000,"1479,264844",163000000,"0,000000005",256,82,Bad
"0,000000088",18000000,"1128,513072",159000000,"0,000000015",79,77,Bad
"0,0000001",10000000,"1287,203251",357000000,"0,000000026",142,70,Bad
"0,000000096",18000000,"1223,86854",263000000,"0,000000016",161,88,Bad
"0,000000084",20000000,"1497,412289",154000000,"0,000000086",14,8,Bad
